# t (s)	mx ()	my ()	mz ()	J-freq (Hz)	B_ext (T)
4.180022005376741e-09	0.6229711	-0.7409164	-0.032639336	1e+10	0.009506283
4.190001669013421e-09	0.64649177	-0.7144314	-0.036659934	1e+10	0.005877004
4.2000088258094445e-09	0.6731519	-0.6876103	-0.026926236	1e+10	-5.5454193e-06
4.210016281532194e-09	0.6945001	-0.67240167	-0.006754532	1e+10	-0.005886126
4.2200239204422e-09	0.70206964	-0.67384106	0.0161064	1e+10	-0.009515199
4.2300036973189554e-09	0.6908679	-0.68935734	0.032492954	1e+10	-0.009509847
4.240010299076675e-09	0.6646444	-0.71280926	0.036375277	1e+10	-0.005872616
4.250016719591465e-09	0.6348227	-0.7367605	0.026450671	1e+10	1.0505227e-05
4.260023553420786e-09	0.6140541	-0.75353676	0.0062746904	1e+10	0.0058898185
4.270003403810398e-09	0.6099847	-0.7560123	-0.016403506	1e+10	0.009511226
4.280010725464743e-09	0.6225999	-0.74130845	-0.03280604	1e+10	0.00950848
4.290018050424115e-09	0.6462647	-0.71459955	-0.036813263	1e+10	0.0058686733
4.300025128811976e-09	0.67296255	-0.68767494	-0.027032077	1e+10	-1.5788892e-05
4.310005199278889e-09	0.69429976	-0.67247045	-0.00689024	1e+10	-0.005880495
4.32001282389437e-09	0.7019744	-0.6738895	0.015987838	1e+10	-0.009513052
4.3300201999196886e-09	0.6908572	-0.6894133	0.032420076	1e+10	-0.009506635
4.340026778385913e-09	0.66475916	-0.7127604	0.036264177	1e+10	-0.0058642323
4.350005502574383e-09	0.6351782	-0.73648417	0.026338354	1e+10	3.4573693e-06
4.360012382955626e-09	0.61456776	-0.75310826	0.006146894	1e+10	0.0058841454
4.370019710040817e-09	0.61067957	-0.75542855	-0.016616251	1e+10	0.009514385
4.380027249676338e-09	0.62350523	-0.74053574	-0.0330195	1e+10	0.009505261
4.390006792243751e-09	0.6472496	-0.7137432	-0.036990985	1e+10	0.0058743996
4.400013972483045e-09	0.6740158	-0.6867162	-0.027158221	1e+10	-8.779169e-06
4.410021669374578e-09	0.69541484	-0.67146766	-0.006878496	1e+10	-0.005888862
4.4200016139641295e-09	0.70303345	-0.6729436	0.016018381	1e+10	-0.0095108785
4.430008852876394e-09	0.6918528	-0.6885414	0.032531317	1e+10	-0.009508844
4.440015425671876e-09	0.66561735	-0.71196765	0.036422364	1e+10	-0.0058700084
4.4500218806929184e-09	0.6357915	-0.7358016	0.026438985	1e+10	1.374804e-05
4.460001111531164e-09	0.6151576	-0.75239307	0.0062286863	1e+10	0.0058784178
4.470008420441692e-09	0.6113061	-0.7547417	-0.01661317	1e+10	0.009512199
4.4800159854696324e-09	0.6242598	-0.73988223	-0.033080902	1e+10	0.009507457
4.490023307270877e-09	0.64820284	-0.71302474	-0.03707531	1e+10	0.0058659986
4.500002951387117e-09	0.6749516	-0.6860521	-0.027241154	1e+10	-1.8544112e-06
4.510010453329401e-09	0.696339	-0.67074144	-0.006911765	1e+10	-0.0058831647
4.5200179600164426e-09	0.70388734	-0.6722009	0.016125144	1e+10	-0.009514046
4.5300253328936325e-09	0.69252014	-0.6878681	0.032693896	1e+10	-0.009505634
4.54000439708325e-09	0.6661413	-0.71134114	0.03659919	1e+10	-0.0058756173
4.550010754936868e-09	0.6361263	-0.73528355	0.026597228	1e+10	6.7575256e-06
4.560017453510987e-09	0.615383	-0.7519989	0.0062606498	1e+10	0.005886721
4.570024929703787e-09	0.6116382	-0.7544028	-0.016647171	1e+10	0.0095153935
4.580004806641562e-09	0.6246929	-0.73964614	-0.033124994	1e+10	0.009509631
4.59001212802967e-09	0.6487463	-0.71279156	-0.037181374	1e+10	0.0058716857
4.6000193924103815e-09	0.67564017	-0.68562925	-0.027335968	1e+10	-1.2184608e-05
4.610026740205188e-09	0.6970343	-0.67015004	-0.006963567	1e+10	-0.0058914367
4.6200068158772346e-09	0.7045381	-0.6714692	0.016083164	1e+10	-0.009511888
4.6300141371013396e-09	0.69313204	-0.687117	0.032734677	1e+10	-0.009507816
4.640020827045702e-09	0.66659665	-0.710754	0.03669045	1e+10	-0.0058672605
4.650027129114122e-09	0.63651437	-0.73482305	0.02667662	1e+10	1.7045717e-05
4.660006165137136e-09	0.6157984	-0.7516124	0.006372452	1e+10	0.005880986
4.670013816696654e-09	0.6120342	-0.75413686	-0.016579235	1e+10	0.009513244
4.680021216007784e-09	0.6251441	-0.7393898	-0.033152573	1e+10	0.009506437
4.690001096492422e-09	0.64916945	-0.7125733	-0.037244674	1e+10	0.005877295
4.700008275166417e-09	0.6761067	-0.6852821	-0.02743826	1e+10	-5.1994402e-06
4.710015827161141e-09	0.697539	-0.6696287	-0.0070582326	1e+10	-0.005885895
4.720023362363716e-09	0.70506537	-0.67086333	0.016094465	1e+10	-0.009515091
4.7300030786161315e-09	0.6936778	-0.6864913	0.032754563	1e+10	-0.009509968
4.740009743717842e-09	0.6671214	-0.7102316	0.036783975	1e+10	-0.0058728983
4.7500161036245356e-09	0.6369591	-0.73445296	0.026835285	1e+10	1.0118204e-05
4.760022773093673e-09	0.61606	-0.75143015	0.00650148	1e+10	0.0058894227
4.770002670580168e-09	0.6121464	-0.75407094	-0.016396854	1e+10	0.009511083
4.7800100810388394e-09	0.6250933	-0.7394472	-0.033017002	1e+10	0.009508606
4.790017437029557e-09	0.6490948	-0.7126347	-0.037161592	1e+10	0.0058689853
4.80002458325211e-09	0.67599297	-0.68539	-0.027378652	1e+10	-1.5446107e-05
4.810004512626535e-09	0.6973566	-0.669783	-0.007084459	1e+10	-0.0058801463
4.8200121087763954e-09	0.7049099	-0.670992	0.01605828	1e+10	-0.009512913
4.830019579888261e-09	0.6935035	-0.6866722	0.032773674	1e+10	-0.009506756
4.840026163122996e-09	0.66693324	-0.7104534	0.03681696	1e+10	-0.0058645452
4.850004849228704e-09	0.6368059	-0.73466825	0.0269403	1e+10	3.0468602e-06
4.860011611492934e-09	0.61577547	-0.7517314	0.0066533713	1e+10	0.0058837533
4.870019212750847e-09	0.611697	-0.7544581	-0.016292106	1e+10	0.009514289
4.880026663589618e-09	0.62451744	-0.73990405	-0.032906577	1e+10	0.009505374
4.890006253911575e-09	0.64835036	-0.71325874	-0.03706859	1e+10	0.005874673
4.900013584960105e-09	0.67519987	-0.6860821	-0.027351394	1e+10	-8.535681e-06
4.910021003656135e-09	0.6966152	-0.67047584	-0.007057588	1e+10	-0.005888524
4.920001005627545e-09	0.70418376	-0.6716825	0.015978439	1e+10	-0.00951076
4.930008336509619e-09	0.6928763	-0.687301	0.032680754	1e+10	-0.009508945
4.940015005733088e-09	0.6664177	-0.7110016	0.036738053	1e+10	-0.005870222
4.950021282386655e-09	0.63630366	-0.7352078	0.02685273	1e+10	1.3372114e-05
4.960000509510955e-09	0.6153767	-0.75217277	0.006652703	1e+10	0.0058781113
4.9700079257539185e-09	0.61126286	-0.75489104	-0.01626505	1e+10	0.009512103
4.9800153941556204e-09	0.6240194	-0.74034214	-0.03287655	1e+10	0.009507571
4.990022731683546e-09	0.64787155	-0.7136198	-0.037047666	1e+10	0.0058662915
5.000002296952402e-09	0.6746268	-0.68652666	-0.027370626	1e+10	-1.4432178e-06
5.010009822400739e-09	0.69606787	-0.6709249	-0.0071150064	1e+10	-0.0058828443
5.02001742492614e-09	0.70370615	-0.67214584	0.015949141	1e+10	-0.0095139425
5.030024764077321e-09	0.692462	-0.6877425	0.032609712	1e+10	-0.009505745
5.0400036875469625e-09	0.66619223	-0.7112924	0.036640897	1e+10	-0.0058759777
5.0500102125309124e-09	0.6361927	-0.73540103	0.026777264	1e+10	6.416722e-06
5.060017014581565e-09	0.6152931	-0.7523186	0.006543245	1e+10	0.005886498
5.070024389882399e-09	0.61124545	-0.75493276	-0.016350444	1e+10	0.009515289
5.080004170471498e-09	0.62398577	-0.7403544	-0.032900117	1e+10	0.009509755
5.090011412076179e-09	0.64783204	-0.7135999	-0.037071772	1e+10	0.00587205
5.100018651922753e-09	0.6746566	-0.68644094	-0.027350973	1e+10	-1.1719346e-05
5.110026272312238e-09	0.6960841	-0.6709113	-0.0070795757	1e+10	-0.005891199
5.120006188986093e-09	0.703712	-0.6721779	0.015917413	1e+10	-0.009511766
5.1300136574230176e-09	0.6925102	-0.68776816	0.032584988	1e+10	-0.00950791
5.140020181726889e-09	0.66618705	-0.7113495	0.03661772	1e+10	-0.005867589
5.150026578615887e-09	0.6362072	-0.73539615	0.026724083	1e+10	1.6699829e-05
5.16000572491821e-09	0.6153884	-0.75220656	0.006533048	1e+10	0.0058807624
5.170013148746251e-09	0.61136305	-0.75478816	-0.016368067	1e+10	0.009513115
5.180020599744849e-09	0.6241962	-0.7401315	-0.032956634	1e+10	0.009506557
5.190000374421712e-09	0.64802086	-0.71343523	-0.03710083	1e+10	0.005877662
5.200007502958962e-09	0.67485636	-0.6862859	-0.027376108	1e+10	-4.714248e-06
5.2100149660645835e-09	0.6962835	-0.6707686	-0.0070971437	1e+10	-0.0058854576
5.220022588827619e-09	0.70390356	-0.672065	0.015973445	1e+10	-0.009514942
5.230002447436271e-09	0.6926888	-0.68762827	0.032601945	1e+10	-0.00951009
5.24000896578053e-09	0.6663282	-0.71120435	0.036645222	1e+10	-0.005873294
5.250015370732293e-09	0.6363118	-0.73523766	0.026743457	1e+10	9.657714e-06
5.2600222049821015e-09	0.61546004	-0.75206447	0.006467854	1e+10	0.005889134
5.270002040862522e-09	0.61152446	-0.75461465	-0.016391043	1e+10	0.009510961
5.280009397124496e-09	0.6244323	-0.7399614	-0.03299885	1e+10	0.009508739
5.290016790034363e-09	0.6483929	-0.7131718	-0.037150286	1e+10	0.0058693145
5.300024042617336e-09	0.67526066	-0.6859962	-0.02739319	1e+10	-1.5106416e-05
5.310003998522359e-09	0.69663167	-0.6704772	-0.0071437852	1e+10	-0.005879885
5.320011377127611e-09	0.7042506	-0.6717219	0.01595694	1e+10	-0.009512772
5.330018776110761e-09	0.69296	-0.6873324	0.03264941	1e+10	-0.009506913
5.34002529962679e-09	0.6665322	-0.71094406	0.036674704	1e+10	-0.005864985
5.35000416770449e-09	0.63656336	-0.7349408	0.026782196	1e+10	2.618646e-06
5.3600109676821725e-09	0.6157085	-0.7517983	0.006491085	1e+10	0.0058834264
5.370018433204432e-09	0.6118198	-0.75436145	-0.01644976	1e+10	0.009514138
5.38002576987433e-09	0.62481594	-0.7396792	-0.03305742	1e+10	0.009505549
5.390005644488953e-09	0.6487689	-0.7129301	-0.037203148	1e+10	0.005874983
5.4000128525390014e-09	0.67567146	-0.6856887	-0.027455552	1e+10	-8.075487e-06
5.4100203447351244e-09	0.69710463	-0.6700616	-0.0071286345	1e+10	-0.005888189
5.420000339607054e-09	0.7046832	-0.6712673	0.015941119	1e+10	-0.009510631
5.430007625363366e-09	0.69337696	-0.6868798	0.032673124	1e+10	-0.009509084
5.44001411374714e-09	0.6669094	-0.7105457	0.036733575	1e+10	-0.005870676
5.450020559431549e-09	0.63680655	-0.73467845	0.026817773	1e+10	1.2917868e-05
5.460027436443244e-09	0.6159307	-0.7515812	0.0065088645	1e+10	0.00589179
5.470007252739649e-09	0.61202866	-0.7541841	-0.016384142	1e+10	0.009511973
5.480014774410127e-09	0.6249941	-0.73955667	-0.033020824	1e+10	0.009507692
5.490022068587529e-09	0.64901185	-0.7127522	-0.037190367	1e+10	0.005866629
5.500001720841254e-09	0.67584586	-0.685574	-0.027475733	1e+10	-1.0812364e-06
5.510009239164149e-09	0.6972867	-0.66989803	-0.007156334	1e+10	-0.005882548
5.520016723192543e-09	0.70486593	-0.6710889	0.015984846	1e+10	-0.009513807
5.530024037152846e-09	0.6935045	-0.68673265	0.03271669	1e+10	-0.0095058875
5.540003103112444e-09	0.66706717	-0.71038365	0.036782358	1e+10	-0.0058762752
5.550009405891093e-09	0.6369096	-0.7345838	0.026898274	1e+10	5.909895e-06
5.560016245536474e-09	0.61595404	-0.7515619	0.006605608	1e+10	0.005886107
5.570023627974194e-09	0.6119783	-0.75422525	-0.01634989	1e+10	0.009515142
5.580003642680499e-09	0.6248557	-0.73968726	-0.032950073	1e+10	0.009509858
5.590010907952147e-09	0.648829	-0.71293485	-0.037153266	1e+10	0.0058723064
5.600018086036691e-09	0.6757201	-0.68570554	-0.027432062	1e+10	-1.136379e-05
5.610025540380717e-09	0.6971426	-0.6700478	-0.0071204915	1e+10	-0.0058908276
5.620005487000001e-09	0.70470273	-0.6712228	0.015947187	1e+10	-0.00951163
5.630012887736622e-09	0.6933751	-0.68684137	0.032687843	1e+10	-0.009508059
5.640019551176954e-09	0.6668823	-0.7105564	0.036767785	1e+10	-0.0058679096
5.650025938752548e-09	0.6367395	-0.73476267	0.026878117	1e+10	1.6297792e-05
5.6600052109903186e-09	0.6158291	-0.75171137	0.006655844	1e+10	0.005880501
5.670012570539939e-09	0.6117911	-0.7544156	-0.01628934	1e+10	0.009513003
5.680020063452871e-09	0.6246541	-0.73985744	-0.03292846	1e+10	0.009506662
5.6900273804369465e-09	0.6485988	-0.7131138	-0.03711687	1e+10	0.005863926
5.700006936383403e-09	0.6754005	-0.68597126	-0.027435955	1e+10	-4.358258e-06
5.71001454963359e-09	0.69683826	-0.67030096	-0.007154095	1e+10	-0.0058852457
5.720021983209176e-09	0.70443565	-0.6714779	0.015954128	1e+10	-0.0095148245
5.73000177237132e-09	0.69317484	-0.68703794	0.032634076	1e+10	-0.009510221
5.740008317985727e-09	0.6667487	-0.71071786	0.03672839	1e+10	-0.0058736233
5.750014693811377e-09	0.6366507	-0.7349013	0.026866069	1e+10	9.232393e-06
5.760021483666123e-09	0.6157035	-0.75187415	0.0066086827	1e+10	0.0058887675
5.770001387896072e-09	0.61166114	-0.7545541	-0.016258053	1e+10	0.009510835
5.780008755538217e-09	0.62447244	-0.74000585	-0.03289868	1e+10	0.009508864
5.7900161251601974e-09	0.6483791	-0.7132717	-0.0370998	1e+10	0.0058696526
5.8000234140945e-09	0.67523766	-0.68607676	-0.027393796	1e+10	-1.4711504e-05
5.810003335781522e-09	0.69661653	-0.67048234	-0.0071774605	1e+10	-0.005879548
5.820010759051505e-09	0.70425	-0.6716601	0.015915366	1e+10	-0.009512652
5.830018128289972e-09	0.6929854	-0.6872562	0.032623593	1e+10	-0.00950704
5.840024813867789e-09	0.66658133	-0.7109122	0.03668932	1e+10	-0.005865232
5.850003662244632e-09	0.63659716	-0.73499256	0.026853513	1e+10	2.3010562e-06
5.860010428908036e-09	0.6156494	-0.7519442	0.006613897	1e+10	0.0058831526
5.870017795397486e-09	0.61160034	-0.754599	-0.016302153	1e+10	0.009514014
5.880025269679843e-09	0.62442976	-0.74000716	-0.03291618	1e+10	0.009505647
5.890004975043807e-09	0.64826554	-0.7133434	-0.037093505	1e+10	0.0058753234
5.900012083772061e-09	0.67511594	-0.6861657	-0.027398195	1e+10	-7.592457e-06
5.91001978606113e-09	0.69654536	-0.67056835	-0.0071299416	1e+10	-0.0058879056
5.920027295193747e-09	0.7041522	-0.6717961	0.015949834	1e+10	-0.009515851
5.930006937757724e-09	0.69292057	-0.6873501	0.03260045	1e+10	-0.009509217
5.9400136165728464e-09	0.66653943	-0.71097577	0.036672894	1e+10	-0.005870929
5.950020046990393e-09	0.63649255	-0.7350841	0.026799737	1e+10	1.2595892e-05
5.960026695959907e-09	0.6155921	-0.75198233	0.0065452447	1e+10	0.0058914144
5.970006475221882e-09	0.61158985	-0.754597	-0.016307196	1e+10	0.009511822
5.980014174806139e-09	0.62443364	-0.7400021	-0.032926515	1e+10	0.009507809
5.990021504974425e-09	0.6483549	-0.713255	-0.037103035	1e+10	0.005866916
6.000000975202576e-09	0.6751393	-0.6861513	-0.027422057	1e+10	-6.1273784e-07
6.010008537083197e-09	0.6965786	-0.67054313	-0.0071565676	1e+10	-0.0058821915
6.0200161041757935e-09	0.7042011	-0.67175615	0.015928054	1e+10	-0.009513687
6.03002345350518e-09	0.6929271	-0.6873529	0.03261968	1e+10	-0.009506001
6.040002468927033e-09	0.6666076	-0.7109071	0.036670975	1e+10	-0.0058765975
6.050008922172689e-09	0.63656163	-0.735003	0.026801173	1e+10	5.605966e-06
6.060015750562156e-09	0.61566985	-0.7518939	0.006543668	1e+10	0.0058858558
6.070023076581858e-09	0.61170304	-0.75449085	-0.01637412	1e+10	0.009515036
6.080002970133473e-09	0.6245593	-0.7399119	-0.03294564	1e+10	0.009509988
6.090010297503372e-09	0.6485039	-0.7131526	-0.03713296	1e+10	0.005872617
6.1000174716473206e-09	0.67537576	-0.68595856	-0.027412737	1e+10	-1.09777575e-05
6.11002503627099e-09	0.6968007	-0.67035997	-0.0071226344	1e+10	-0.0058905715
6.120005054312463e-09	0.70438933	-0.67156774	0.015912144	1e+10	-0.009511546
6.130012266984731e-09	0.69311774	-0.68715805	0.032623004	1e+10	-0.00950818
6.140018902407829e-09	0.66670185	-0.71079236	0.03668291	1e+10	-0.00586824
6.150025254670009e-09	0.63664305	-0.734897	0.026786169	1e+10	1.586797e-05
6.160004498855879e-09	0.61580896	-0.7517495	0.0065713553	1e+10	0.0058801393
6.170011852376763e-09	0.6118371	-0.7543698	-0.016356794	1e+10	0.009512864
6.180019343767485e-09	0.6247533	-0.73974776	-0.032974947	1e+10	0.009506802
6.1900265742061565e-09	0.6487285	-0.7129718	-0.037140552	1e+10	0.005864336
6.200006313097317e-09	0.67553824	-0.68583846	-0.02743898	1e+10	-3.966636e-06
6.2100139439224734e-09	0.6969726	-0.67020524	-0.0071480307	1e+10	-0.0058849384
6.220021429621472e-09	0.7045634	-0.6714109	0.015958458	1e+10	-0.009514717
6.230001176973153e-09	0.6932937	-0.6869726	0.03263201	1e+10	-0.009510336
6.240007730551208e-09	0.66685873	-0.71062803	0.03671385	1e+10	-0.0058739223
6.250014074006283e-09	0.6367651	-0.73476744	0.026832078	1e+10	8.842958e-06
6.2600208196451445e-09	0.6158569	-0.7516885	0.006556955	1e+10	0.0058884304
6.270000664608451e-09	0.61188966	-0.7543203	-0.016315963	1e+10	0.009510694
6.280008204151438e-09	0.624786	-0.7397345	-0.032951556	1e+10	0.009508971
6.290015366137125e-09	0.64875406	-0.71297765	-0.0371388	1e+10	0.0058700386
6.300022659975076e-09	0.67563754	-0.68577147	-0.027412433	1e+10	-1.42376775e-05
6.310002612339048e-09	0.69701076	-0.67017007	-0.007174379	1e+10	-0.0058791805
6.320010178826076e-09	0.7046146	-0.67134476	0.015937721	1e+10	-0.00951254
6.3300174097213475e-09	0.6932996	-0.686952	0.032657728	1e+10	-0.009507179
6.340024159069675e-09	0.66683453	-0.7106308	0.03672169	1e+10	-0.005865565
6.3500028844077884e-09	0.6368074	-0.73472726	0.02686758	1e+10	1.8123269e-06
6.360009738640803e-09	0.6158668	-0.7516835	0.0066028587	1e+10	0.005882802
6.370017118804433e-09	0.6118745	-0.75433767	-0.016330106	1e+10	0.009513884
6.380024667572986e-09	0.62477636	-0.73974276	-0.032951616	1e+10	0.009505765
6.390004292087639e-09	0.6486701	-0.7130659	-0.037129812	1e+10	0.0058756704
6.4000115509270236e-09	0.67555094	-0.6858536	-0.027425937	1e+10	-7.257661e-06
6.410018983893357e-09	0.69697964	-0.6702061	-0.007138851	1e+10	-0.005887498
6.420026442141848e-09	0.70455873	-0.6713985	0.015965594	1e+10	-0.009515686
6.430006210888902e-09	0.69327676	-0.68696237	0.03263703	1e+10	-0.009509359
6.440012807632744e-09	0.6668341	-0.710637	0.036719568	1e+10	-0.00587134
6.4500193435948e-09	0.6367341	-0.73480475	0.026842788	1e+10	1.2153936e-05
6.460025955762633e-09	0.6158111	-0.75175196	0.006575676	1e+10	0.0058910386
6.470005901467042e-09	0.61181384	-0.75440437	-0.016290197	1e+10	0.00951171
6.480013445388867e-09	0.62467396	-0.73983556	-0.032921337	1e+10	0.009507951
6.490020788829495e-09	0.64861465	-0.7130933	-0.0371094	1e+10	0.00586728
6.500000352473218e-09	0.67541444	-0.6859628	-0.027434153	1e+10	-2.2146546e-07
6.510007920122168e-09	0.6968547	-0.67030454	-0.0071633593	1e+10	-0.0058818776
6.520015402508005e-09	0.70446074	-0.67148113	0.015934575	1e+10	-0.009513551
6.530022720345895e-09	0.6931581	-0.687085	0.032641836	1e+10	-0.009506144
6.540001622996547e-09	0.6668017	-0.71068776	0.036709268	1e+10	-0.0058770273
6.550008044012279e-09	0.6367124	-0.73485124	0.026852876	1e+10	5.0542017e-06
6.560014776923866e-09	0.61577237	-0.7518064	0.0066021495	1e+10	0.005885361
6.5700222297701234e-09	0.6117536	-0.7544581	-0.016316716	1e+10	0.009514872
6.5800021624786026e-09	0.62456375	-0.7399245	-0.03289619	1e+10	0.0095101455
6.590009551549423e-09	0.64848024	-0.7131969	-0.037098255	1e+10	0.005872996
6.600016698316487e-09	0.6753427	-0.6860104	-0.02739616	1e+10	-1.049186e-05
6.610024309222242e-09	0.6967657	-0.67039543	-0.0071204584	1e+10	-0.0058902027
6.620004418980283e-09	0.7043532	-0.67158407	0.015906597	1e+10	-0.009511422
6.630011530515637e-09	0.69308364	-0.68717015	0.032617077	1e+10	-0.009508324
6.640018150603235e-09	0.6666706	-0.7108221	0.03668771	1e+10	-0.0058686226
6.650024555586495e-09	0.63660216	-0.7349615	0.026810452	1e+10	1.5428725e-05
6.660003877335572e-09	0.6157307	-0.75185275	0.0066154944	1e+10	0.005879823
6.6700111056069434e-09	0.61169434	-0.75451046	-0.016299546	1e+10	0.009512719
6.680018611263324e-09	0.62454075	-0.73992574	-0.032915253	1e+10	0.0095069455
6.690026004686573e-09	0.6484654	-0.713186	-0.037090134	1e+10	0.005864626
6.700005665134123e-09	0.6752523	-0.6860813	-0.027408905	1e+10	-3.5595087e-06
6.710013162635075e-09	0.69668525	-0.67046213	-0.007143903	1e+10	-0.005884541
6.720020524109638e-09	0.704291	-0.6716653	0.015938226	1e+10	-0.009514542
6.730000366329302e-09	0.69305325	-0.68720937	0.032596476	1e+10	-0.009510494
6.740006974023883e-09	0.66666186	-0.71084225	0.036677662	1e+10	-0.005874307
6.750013373590468e-09	0.63660324	-0.7349669	0.026811143	1e+10	8.402873e-06
6.760020196748533e-09	0.6156955	-0.7518822	0.0065595196	1e+10	0.005888114
6.770000112977965e-09	0.6116916	-0.7545131	-0.016292784	1e+10	0.009510587
6.7800075094135975e-09	0.6245358	-0.73993325	-0.032915697	1e+10	0.009509106
6.790014868717572e-09	0.648461	-0.7131928	-0.03710123	1e+10	0.005870292
6.8000220427170685e-09	0.67532253	-0.68601596	-0.027385678	1e+10	-1.38498435e-05
6.810001996178328e-09	0.6966963	-0.6704463	-0.0071693496	1e+10	-0.005878867
6.820009506934436e-09	0.7043204	-0.67163455	0.015916398	1e+10	-0.00951241
6.830016765593256e-09	0.6930455	-0.68722343	0.03261537	1e+10	-0.009507305
6.840023391396765e-09	0.6666355	-0.71086013	0.036670446	1e+10	-0.0058659557
6.850002300534038e-09	0.6366589	-0.73491246	0.026822189	1e+10	1.4454681e-06
6.860008930910402e-09	0.6157445	-0.7518313	0.0065745963	1e+10	0.0058823912
6.870016454083834e-09	0.6117494	-0.75445557	-0.016340181	1e+10	0.009513754
6.880023923912111e-09	0.62463427	-0.73984075	-0.032946043	1e+10	0.009505909
6.890003600873464e-09	0.648509	-0.71316236	-0.03711382	1e+10	0.005876022
6.900010866125457e-09	0.67537737	-0.68597335	-0.027407877	1e+10	-6.8273876e-06
6.910018395966882e-09	0.696805	-0.67036355	-0.007130076	1e+10	-0.0058871997
6.9200259234082155e-09	0.70439494	-0.67157936	0.0159573	1e+10	-0.009515586
6.930005630974765e-09	0.6931353	-0.68713427	0.032611966	1e+10	-0.009509471
6.940012165841097e-09	0.66672415	-0.7107727	0.036682818	1e+10	-0.0058716666
6.950018598611478e-09	0.6366583	-0.73489463	0.02680165	1e+10	1.1685849e-05
6.960025481700565e-09	0.6157647	-0.75179917	0.006537028	1e+10	0.005890798
6.970005210982534e-09	0.61179256	-0.7544142	-0.01631956	1e+10	0.009511576
6.980012647208026e-09	0.62467134	-0.73981845	-0.03293858	1e+10	0.009508107
6.990020049802611e-09	0.64862126	-0.71306586	-0.03711415	1e+10	0.0058676563
7.000027208320253e-09	0.6754915	-0.6858829	-0.027385123	1e+10	-1.7095483e-05
7.010007126122463e-09	0.69685864	-0.6703119	-0.0071557914	1e+10	-0.0058814744
7.02001471399727e-09	0.7044624	-0.67150474	0.015938494	1e+10	-0.009513418
7.030021896027375e-09	0.69315785	-0.68710697	0.032638554	1e+10	-0.009506305
7.040001093534284e-09	0.66680074	-0.71069354	0.036696505	1e+10	-0.0058772964
7.050007556616835e-09	0.63671994	-0.73483074	0.026828682	1e+10	4.747962e-06
7.060014284320747e-09	0.6158049	-0.751757	0.006569548	1e+10	0.005885111
7.070021634460064e-09	0.6118256	-0.75438213	-0.016350301	1e+10	0.0095147565
7.080001492751649e-09	0.6246756	-0.7398268	-0.0329246	1e+10	0.009510275
7.090008907939889e-09	0.6486198	-0.71308386	-0.03711787	1e+10	0.0058733234
7.100016034485725e-09	0.6754934	-0.68588996	-0.027404698	1e+10	-1.0074763e-05
7.110023558294159e-09	0.6969154	-0.6702728	-0.007118666	1e+10	-0.0058898213
7.120003548325213e-09	0.7044927	-0.6714613	0.015915751	1e+10	-0.009511254
7.130010805824703e-09	0.69320476	-0.6870514	0.03262962	1e+10	-0.0095084645
7.140017485771905e-09	0.66677034	-0.7107095	0.036696874	1e+10	-0.0058689606
7.150023707180123e-09	0.63668996	-0.734851	0.02681007	1e+10	1.4895655e-05
7.1600029562866705e-09	0.6158275	-0.75174	0.00660404	1e+10	0.005879355
7.170010419910698e-09	0.6118198	-0.75439256	-0.016318418	1e+10	0.0095125865
7.180017957465233e-09	0.6247	-0.7398004	-0.03293585	1e+10	0.009507072
7.190025266554539e-09	0.6486506	-0.7130499	-0.037108436	1e+10	0.0058650016
7.200004908429466e-09	0.6754505	-0.6859292	-0.027420485	1e+10	-3.0840572e-06
7.210012409336676e-09	0.69688356	-0.6702915	-0.007144723	1e+10	-0.0058841584
7.220020007568687e-09	0.70447683	-0.6714841	0.01594945	1e+10	-0.009514443
7.230027430929959e-09	0.6931598	-0.68709326	0.032646358	1e+10	-0.009505225
7.240006539565515e-09	0.66679496	-0.71069145	0.036700208	1e+10	-0.0058745276
7.250012772413542e-09	0.63671124	-0.73484135	0.026830755	1e+10	8.025143e-06
7.2600194907035964e-09	0.6157917	-0.7517775	0.00657238	1e+10	0.0058877557
7.2700269023447926e-09	0.61180305	-0.75440747	-0.016344596	1e+10	0.009515775
7.280006847691656e-09	0.62464094	-0.7398549	-0.032914482	1e+10	0.009509235
7.290014151321245e-09	0.6485747	-0.71311724	-0.037103683	1e+10	0.0058706566
7.3000212175969525e-09	0.67544186	-0.68593156	-0.027389215	1e+10	-1.3331405e-05
7.310001274522134e-09	0.69681513	-0.6703436	-0.007169109	1e+10	-0.0058785
7.32000889288701e-09	0.7044306	-0.67151946	0.015923409	1e+10	-0.00951229
7.330016196482874e-09	0.6931399	-0.6871135	0.03262897	1e+10	-0.009507416
7.340022778381116e-09	0.66670984	-0.71077204	0.036689818	1e+10	-0.0058662677
7.350001579376835e-09	0.63671154	-0.7348535	0.026845537	1e+10	9.923517e-07
7.360008441360654e-09	0.6157754	-0.7518004	0.0065982305	1e+10	0.0058821426
7.370015786633989e-09	0.6117604	-0.75444835	-0.01631775	1e+10	0.009513626
7.3800231897038824e-09	0.62462765	-0.73985326	-0.0329272	1e+10	0.009506052
7.390003040419613e-09	0.6484926	-0.7131872	-0.037101053	1e+10	0.005876307
7.4000101936145925e-09	0.6753576	-0.686	-0.027402291	1e+10	-6.4048363e-06
7.410017655367807e-09	0.69678485	-0.67038125	-0.0071297656	1e+10	-0.0058868234
7.420025132847326e-09	0.7043749	-0.6715874	0.015955195	1e+10	-0.009515434
