# t (s)	mx ()	my ()	mz ()	J-freq (Hz)	B_ext (T)
3.2350156932219763e-09	0.67814475	-0.7010958	0.035282113	1e+10	-0.00808437
3.240005195577155e-09	0.663987	-0.7131271	0.035272975	1e+10	-0.005875211
3.2450221767575788e-09	0.64892393	-0.7254132	0.031830054	1e+10	-0.003076915
3.2500115838549107e-09	0.63477606	-0.7368453	0.02528774	1e+10	7.27835e-06
3.2550011139100743e-09	0.6229548	-0.7464913	0.016225979	1e+10	0.0030908356
3.260018370774259e-09	0.61457896	-0.7533871	0.005450017	1e+10	0.0058871866
3.2650082272388288e-09	0.6104314	-0.756576	-0.0058438303	1e+10	0.008093207
3.2700256564512598e-09	0.6106626	-0.75549865	-0.0166175	1e+10	0.009515534
3.275015690797159e-09	0.6150295	-0.7500447	-0.02567829	1e+10	0.009999995
3.280005649099027e-09	0.6229501	-0.7406585	-0.032227717	1e+10	0.0095094675
3.2850231270532067e-09	0.6336872	-0.7282367	-0.035695367	1e+10	0.008081621
3.290012867391483e-09	0.6461755	-0.71430695	-0.035750948	1e+10	0.00587131
3.295002609611522e-09	0.6594624	-0.7004234	-0.03240779	1e+10	0.0030886105
3.30002008560543e-09	0.6725919	-0.6881347	-0.025887456	1e+10	-1.2620155e-05
3.305010092336487e-09	0.68435884	-0.6789165	-0.01683167	1e+10	-0.0030962
3.3100000782269643e-09	0.6937335	-0.6735412	-0.006077183	1e+10	-0.0058778925
3.3150177107674453e-09	0.6996511	-0.6723046	0.0053499714	1e+10	-0.008096706
3.3200076303108507e-09	0.7011618	-0.67503816	0.016143076	1e+10	-0.009512045
3.3250252860767377e-09	0.6978524	-0.6812655	0.025313206	1e+10	-0.009999988
3.330014897193637e-09	0.68996644	-0.6902253	0.031877287	1e+10	-0.009507668
3.335004570119653e-09	0.67833644	-0.7011436	0.035307374	1e+10	-0.008088482
3.3400215806560235e-09	0.6641967	-0.71321666	0.03531257	1e+10	-0.0058668773
3.34501106225043e-09	0.6492903	-0.7253907	0.03190189	1e+10	-0.0030835588
3.3500004186578838e-09	0.6351797	-0.7367753	0.025378779	1e+10	2.630505e-07
3.3550175669279136e-09	0.6232952	-0.74642724	0.016270863	1e+10	0.0031006655
